Time [ms],Temp [C]
12277048,18
12287203,18
12297358,18.03
12307512,18.03
12317667,18.03
12327822,18
12337977,18.03
12348131,18
12358286,18.03
12368441,18.03
12378596,18.03
12388750,18.03
12398905,18.03
12409060,18.06
12419215,18.03
12429369,18.03
12439524,18.06
12449679,18.03
12459834,18.03
12469989,18.03
12480143,18.03
12490298,18.03
12500453,18.03
12510608,18.06
12520762,18.06
12530917,18.06
12541072,18.06
12551227,18.06
12561381,18.06
12571536,18.03
12581691,18.06
12591846,18.06
12602000,18.06
12612155,18.1
12622310,18.06
12632465,18.06
12642619,18.06
12652774,18.1
12662929,18.06
12673084,18.06
12683238,18.1
12693393,18.06
12703548,18.1
12713703,18.1
12723857,18.1
12734012,18.1
12744167,18.1
12754322,18.1
12764477,18.1
12774631,18.1
12784786,18.1
12794941,18.1
12805096,18.1
12815250,18.1
12825405,18.13
12835560,18.1
12845715,18.1
12855869,18.1
12866024,18.13
12876179,18.1
12886334,18.1
12896488,18.13
12906643,18.13
12916798,18.13
12926953,18.13
12937108,18.13
12947262,18.13
12957417,18.16
12967572,18.16
12977727,18.13
12987881,18.16
12998036,18.13
13008191,18.13
13018346,18.13
13028500,18.16
13038655,18.16
13048810,18.16
13058965,18.16
13069119,18.16
13079274,18.16
13089429,18.16
13099584,18.2
13109739,18.16
13119893,18.2
13130048,18.16
13140203,18.2
13150358,18.2
13160512,18.2
13170667,18.2
13180822,18.2
13190977,18.2
13201131,18.2
13211286,18.2
13221441,18.2
13231596,18.2
13241750,18.2
13251905,18.23
13262060,18.2
13272215,18.23
13282369,18.23
13292524,18.23
13302679,18.23
13312834,18.2
13322988,18.23
13333143,18.23
13343298,18.23
13353453,18.23
13363608,18.23
13373762,18.27
13383917,18.27
13394072,18.27
13404227,18.27
13414381,18.27
13424536,18.27
13434691,18.27
13444846,18.27
13455000,18.27
13465155,18.27
13475310,18.3
13485465,18.27
13495619,18.3
13505774,18.3
13515929,18.3
13526084,18.3
13536238,18.3
13546393,18.3
13556548,18.3
13566703,18.3
13576858,18.3
13587012,18.3
13597167,18.3
13607322,18.3
13617477,18.3
13627631,18.3
13637786,18.3
13647941,18.33
13658096,18.3
13668250,18.3
13678405,18.33
13688560,18.3
13698715,18.3
13708869,18.3
13719024,18.33
13729179,18.33
13739334,18.3
13749488,18.33
13759643,18.3
13769798,18.33
13779953,18.33
13790108,18.33
13800262,18.33
13810417,18.3
13820572,18.33
13830727,18.33
13840881,18.33
13851036,18.33
13861191,18.33
13871346,18.33
13881500,18.33
13891655,18.33
13901810,18.33
13911965,18.33
13922119,18.33
13932274,18.33
13942429,18.33
13952584,18.33
13962738,18.33
13972893,18.33
13983048,18.37
13993203,18.37
14003358,18.33
14013512,18.37
14023667,18.33
14033822,18.37
14043977,18.33
14054131,18.37
14064286,18.33
14074441,18.37
14084596,18.37
14094750,18.37
14104905,18.37
14115060,18.37
14125215,18.37
14135369,18.37
14145524,18.37
14155679,18.4
14165834,18.37
14175989,18.37
14186143,18.37
14196298,18.37
14206453,18.37
14216608,18.37
14226762,18.37
14236917,18.37
14247072,18.37
14257227,18.4
14267381,18.4
14277536,18.37
14287691,18.4
14297846,18.4
14308000,18.4
14318155,18.4
14328310,18.4
14338465,18.4
14348619,18.37
14358774,18.37
14368929,18.37
14379084,18.4
14389239,18.4
14399393,18.4
14409548,18.4
14419703,18.4
14429858,18.37
14440012,18.4
14450167,18.4
14460322,18.4
14470477,18.4
14480631,18.4
14490786,18.4
14500941,18.4
14511096,18.4
14521250,18.4
14531405,18.4
14541560,18.4
14551715,18.4
14561869,18.4
14572024,18.4
14582179,18.4
14592334,18.4
14602489,18.4
14612643,18.43
14622798,18.4
14632953,18.43
14643108,18.4
14653262,18.4
14663417,18.43
14673572,18.43
14683727,18.4
14693881,18.43
14704036,18.43
14714191,18.43
14724346,18.43
14734500,18.4
14744655,18.43
14754810,18.43
14764965,18.43
14775119,18.43
14785274,18.43
14795429,18.43
14805584,18.43
14815739,18.43
14825893,18.43
14836048,18.43
14846203,18.43
14856358,18.43
14866512,18.43
14876667,18.43
14886822,18.43
14896977,18.43
14907131,18.43
14917286,18.43
14927441,18.43
14937596,18.43
14947750,18.43
14957905,18.43
14968060,18.43
14978215,18.43
14988369,18.43
14998524,18.43
15008679,18.43
15018834,18.43
15028989,18.43
15039143,18.43
15049298,18.43
15059453,18.43
15069608,18.43
15079762,18.43
15089917,18.43
15100072,18.43
15110227,18.4
15120381,18.43
15130536,18.43
15140691,18.43
15150846,18.43
15161000,18.43
15171155,18.43
15181310,18.43
15191465,18.4
15201619,18.4
15211774,18.43
15221929,18.43
15232084,18.43
15242239,18.43
15252393,18.43
15262548,18.43
15272703,18.43
15282858,18.4
15293012,18.43
15303167,18.43
15313322,18.4
15323477,18.43
15333631,18.43
15343786,18.43
15353941,18.43
15364096,18.43
15374250,18.43
15384405,18.43
15394560,18.43
15404715,18.4
15414870,18.43
15425024,18.4
15435179,18.43
15445334,18.4
15455489,18.4
15465643,18.43
15475798,18.43
15485953,18.43
15496108,18.43
15506262,18.4
15516417,18.4
15526572,18.4
15536727,18.4
15546881,18.4
15557036,18.4
15567191,18.4
15577346,18.4
15587500,18.4
15597655,18.4
15607810,18.4
15617965,18.4
15628120,18.4
15638274,18.4
15648429,18.4
15658584,18.4
15668739,18.4
15678893,18.4
15689048,18.4
15699203,18.4
15709358,18.4
15719512,18.4
15729667,18.4
15739822,18.4
15749977,18.4
15760131,18.4
15770286,18.4
15780441,18.4
15790596,18.4
15800750,18.37
15810905,18.37
15821060,18.4
15831215,18.4
15841370,18.4
15851524,18.4
15861679,18.4
15871834,18.4
15881989,18.4
15892143,18.4
15902298,18.37
15912453,18.4
15922608,18.37
15932762,18.4
15942917,18.37
15953072,18.37
15963227,18.37
15973381,18.37
15983536,18.37
15993691,18.4
16003846,18.37
16014001,18.37
16024155,18.37
16034310,18.37
16044465,18.37
16054620,18.37
16064774,18.37
16074929,18.37
16085084,18.37
16095239,18.37
16105393,18.37
16115548,18.37
16125703,18.37
16135859,18.37
16146012,18.37
16156167,18.37
16166323,18.37
16176478,18.37
16186631,18.37
16196787,18.33
16206942,18.37
16217097,18.33
16227252,18.37
16237406,18.37
16247561,18.33
16257716,18.37
16267871,18.33
16278025,18.33
16288180,18.37
16298335,18.37
16308490,18.33
16318644,18.33
16328799,18.33
16338954,18.33
16349109,18.33
16359263,18.33
16369418,18.33
16379573,18.37
16389728,18.33
16399882,18.33
16410037,18.33
16420192,18.33
16430347,18.33
16440502,18.33
16450656,18.33
16460811,18.33
16470966,18.33
16481121,18.33
16491275,18.33
16501430,18.3
16511585,18.33
16521740,18.33
16531894,18.33
16542049,18.33
16552204,18.33
16562359,18.33
16572513,18.3
16582668,18.3
16592823,18.3
16602978,18.33
16613133,18.3
16623287,18.3
16633442,18.3
16643597,18.3
16653752,18.3
16663906,18.33
16674061,18.33
16684216,18.3
16694371,18.3
16704525,18.3
16714680,18.3
16724835,18.3
16734990,18.3
16745144,18.33
16755299,18.3
16765454,18.3
16775609,18.33
16785763,18.3
16795918,18.3
16806073,18.33
16816228,18.3
16826383,18.33
16836537,18.3
16846692,18.33
16856847,18.3
16867002,18.33
16877156,18.3
16887311,18.3
16897466,18.3
16907621,18.3
16917775,18.3
16927930,18.33
16938085,18.3
16948240,18.3
16958394,18.3
16968549,18.3
16978704,18.3
16988859,18.33
16999013,18.33
17009168,18.3
17019323,18.33
17029478,18.33
17039633,18.33
17049787,18.33
17059942,18.3
17070097,18.33
17080252,18.33
17090406,18.33
17100561,18.33
17110716,18.33
17120871,18.33
17131025,18.33
17141180,18.33
17151335,18.33
17161490,18.33
17171644,18.33
17181799,18.33
17191954,18.33
17202109,18.33
17212263,18.33
17222418,18.33
17232573,18.33
17242728,18.3
17252883,18.33
17263037,18.33
17273192,18.33
17283347,18.33
17293502,18.33
17303656,18.33
17313811,18.33
17323966,18.33
17334121,18.33
17344275,18.3
17354430,18.33
17364585,18.33
17374740,18.33
17384894,18.33
17395049,18.33
17405204,18.33
17415359,18.33
17425514,18.33
17435668,18.33
17445823,18.33
17455978,18.33
17466133,18.33
17476287,18.33
17486442,18.33
17496597,18.33
17506752,18.33
17516906,18.33
17527061,18.33
17537216,18.33
17547371,18.33
17557525,18.33
17567680,18.33
17577835,18.37
17587990,18.37
17598144,18.33
17608299,18.33
17618454,18.33
17628609,18.33
17638764,18.33
17648918,18.37
17659073,18.37
17669228,18.37
17679383,18.33
17689537,18.33
17699692,18.33
17709847,18.33
17720002,18.33
17730156,18.33
17740311,18.37
17750466,18.37
17760621,18.37
17770775,18.37
17780930,18.33
17791085,18.37
17801240,18.33
17811395,18.37
17821549,18.37
17831704,18.37
17841859,18.37
17852014,18.33
17862168,18.37
17872323,18.37
